port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Limnos - Elefsis,2,2,1993,1993,1990,1992,206058,274044,69,69,70,66,0,25
Chania - Agioi Theodoroi,135,8,2006,2006,2007,2007,78497736,125702108,153,272,211,207,63,4762
Agioi Theodoroi - Mastichari,7,5,2007,2006,2006,2006,5768579,7815492,246,396,358,356,5,347
Mastichari - Elevsis,1,1,2002,2002,2002,2002,218576,371968,156,156,156,156,0,26
Chios - Aspropyrgos,8,2,2007,2006,2007,2007,3594426,5356504,255,295,270,273,4,319
Mesta - Perama Geras,2,2,2004,2004,2002,2002,741581,1263492,335,335,520,518,1,38
Chania - Kalymnos,1,1,2002,2002,2002,2002,237099,403491,169,169,169,169,0,19
Linoperamata Hrakliou - Karkinagri Ikarias,1,1,2002,2002,2002,2002,316710,538971,225,225,225,225,0,16
Karkinagri Ikarias - Inousses,1,1,2002,2002,2002,2002,714864,1216541,509,509,509,509,0,36
Inousses - Aspropyrgos,5,3,1993,2000,2007,2008,2576215,3521363,306,584,602,594,3,261
Chios - Psara,7,5,1992,1994,1983,1989,8186845,4392986,818,1869,2554,1335,34,2573
Psara - Eleusina,2,2,1998,1998,1995,1995,481143,722321,155,155,160,154,0,17
Paloukia - Elevsis,3,3,1999,1999,2009,2009,1357605,2640922,70,3802,337,503,7,542
Moudros - Agria,2,2,1986,1986,1990,1990,4803259,6842192,573,573,549,548,1,107
Monemvasia - Keratsinion,1,1,2007,2007,2007,2007,2449918,2986593,76,76,76,76,0,36
Salamina - Nea Karvali,2,2,2010,2010,2012,2012,17928628,32548680,260,260,266,266,6,453
Revithoussa - Pachi,3,2,2013,2012,2013,2013,19664101,36695241,71,92,101,99,15,1173
Perama Geras - Thisvi Port,1,1,2006,2006,2006,2006,2695841,3623958,843,843,843,843,1,68
Eleusina - Sitia,1,1,2001,2001,2001,2001,1738767,2045484,354,354,354,354,1,52
Petries - Gavrio,4,1,1983,1983,1983,1983,814827,1304215,190,190,205,205,0,28
Gavrio - Oropos,1,1,1983,1983,1983,1983,224865,359919,226,226,226,226,0,7
Oropos - Thira,2,2,1980,1980,1979,1979,679062,851968,309,309,316,298,0,25
Paros - Lakki,4,4,1991,1991,1999,1999,1424095,1793441,200,276,327,308,1,104
