port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Lanshan - Weifang,7,6,2004,2006,2003,2002,100941913,161765902,444,812,456,400,16,1228
Changshu - Weifang,7,7,2003,2003,2006,2006,42093608,64457678,767,1054,951,900,11,808
Macun - Lianyungang,6,6,2011,2011,2013,2013,167585785,256119726,1634,1990,2341,2429,22,1659
Ningde - Xiamen,23,20,2006,2005,2006,2007,269314420,416048492,241,661,443,414,44,3401
Zhenjiang - Taicang,48,46,2009,2008,2013,2013,228958251,348576010,146,221,280,282,33,2525
Guishan - Xinzao,15,5,1999,2004,2012,2013,7875089,13016704,100,161,142,144,5,365
Nansha - Huangpu,25,24,2004,2004,2000,1999,105865989,180257916,100,348,218,217,48,3709
Qianwan - Tangshan (Jingtang),29,24,2004,2004,2006,2006,738988559,1321287131,422,414,434,437,57,4390
Xiamen - Taizhou,6,5,2002,2002,1997,1997,44564870,52404768,376,344,402,408,6,446
Xinying - Luhuashan,2,2,2008,2008,2009,2009,33645494,54282105,1282,1282,1347,1352,4,321
Caofeidian - Zhapu,55,35,2005,2005,2005,2005,945022727,1526577030,735,748,740,739,95,7324
Huanghua - Zhapu,34,21,2011,2008,2011,2011,727254805,1183868187,752,733,746,746,73,5690
Zhapu - Tangshan (Jingtang),25,22,2005,2005,2006,2006,322200784,523813572,683,726,696,697,39,3018
Tangshan (Jingtang) - Huangyan,1,1,2012,2012,2012,2012,41068722,67053421,1411,1411,1411,1411,4,284
Huangyan - Yangzhong,1,1,2012,2012,2012,2012,6481545,10582500,223,223,223,223,1,53
Yangzhong - Tianjin,14,14,2007,2007,2008,2008,366084214,579895378,854,1198,1110,1097,42,3255
Tianjin - Jangjin,10,10,2010,2010,2010,2010,200519026,340459878,789,746,748,753,20,1540
Jingjiang - Huanghua,49,28,2006,2005,2005,2005,1177022789,2042067801,775,783,783,784,117,9090
Zhapu - Tianjin Xin Gang,24,14,2006,2009,2005,2005,461659364,753348293,766,770,776,773,54,4171
Tianjin Xin Gang - Taicang,82,69,2008,2008,2008,2008,2093946050,3642613982,737,751,753,755,199,15396
Tangshan (Jingtang) - Majishan,37,34,2006,2007,2006,2006,915865634,1625484877,655,816,758,758,79,6143
Xinsha - Huizhou,141,67,2008,2008,2008,2008,286084634,465778236,198,331,379,399,103,7859
Xiaotang - Guandong,11,4,2005,2005,2005,2005,1123690,1749166,74,87,96,95,5,374
Guandong - Gaolan,10,7,2006,2007,2011,2011,18100925,26083989,111,217,223,196,10,772
Gaolan - Taishan,22,4,2004,2006,2010,2009,9775205,14917684,74,77,121,122,5,390
